"Step","r2-10_pt_20k - valid_epoch_vdc_acc","r2-10_pt_20k - valid_epoch_vdc_acc__MIN","r2-10_pt_20k - valid_epoch_vdc_acc__MAX","r2-10_pt_20k - train_epoch_vdc_acc","r2-10_pt_20k - train_epoch_vdc_acc__MIN","r2-10_pt_20k - train_epoch_vdc_acc__MAX"
"5918","","","","0.8998920321464539","0.8998920321464539","0.8998920321464539"
"5919","0.8845635652542114","0.8845635652542114","0.8845635652542114","","",""
"5928","","","","0.9005908966064453","0.9005908966064453","0.9005908966064453"
"5929","0.8752785325050354","0.8752785325050354","0.8752785325050354","","",""
"5938","","","","0.9033284187316895","0.9033284187316895","0.9033284187316895"
"5939","0.9226556420326233","0.9226556420326233","0.9226556420326233","","",""
"5947","","","","0.928819477558136","0.928819477558136","0.928819477558136"
"5948","0.9167197942733765","0.9167197942733765","0.9167197942733765","","",""
"5957","","","","0.9095944762229919","0.9095944762229919","0.9095944762229919"
"5958","0.9239291548728943","0.9239291548728943","0.9239291548728943","","",""
"5967","","","","0.9215229153633118","0.9215229153633118","0.9215229153633118"
"5968","0.9212045669555664","0.9212045669555664","0.9212045669555664","","",""
"5977","","","","0.903427243232727","0.903427243232727","0.903427243232727"
"5978","0.7885879874229431","0.7885879874229431","0.7885879874229431","","",""
"5987","","","","0.8925647735595703","0.8925647735595703","0.8925647735595703"
"5988","0.8762031197547913","0.8762031197547913","0.8762031197547913","","",""
"5997","","","","0.9149152636528015","0.9149152636528015","0.9149152636528015"
"5998","0.9184340834617615","0.9184340834617615","0.9184340834617615","","",""
"6007","","","","0.9320057034492493","0.9320057034492493","0.9320057034492493"
"6008","0.8884973526000977","0.8884973526000977","0.8884973526000977","","",""
"6017","","","","0.9327172636985779","0.9327172636985779","0.9327172636985779"
"6018","0.9215444326400757","0.9215444326400757","0.9215444326400757","","",""
"6027","","","","0.9453237056732178","0.9453237056732178","0.9453237056732178"
"6028","0.9219698905944824","0.9219698905944824","0.9219698905944824","","",""
"6037","","","","0.9218720197677612","0.9218720197677612","0.9218720197677612"
"6038","0.9040948152542114","0.9040948152542114","0.9040948152542114","","",""
"6046","","","","0.9031069874763489","0.9031069874763489","0.9031069874763489"
"6047","0.908809244632721","0.908809244632721","0.908809244632721","","",""
"6056","","","","0.8978632688522339","0.8978632688522339","0.8978632688522339"
"6057","0.8987314105033875","0.8987314105033875","0.8987314105033875","","",""
"6066","","","","0.9286112785339355","0.9286112785339355","0.9286112785339355"
"6067","0.9241832494735718","0.9241832494735718","0.9241832494735718","","",""
"6076","","","","0.9193539023399353","0.9193539023399353","0.9193539023399353"
"6077","0.9271343946456909","0.9271343946456909","0.9271343946456909","","",""
"6086","","","","0.9344921112060547","0.9344921112060547","0.9344921112060547"
"6087","0.9274619221687317","0.9274619221687317","0.9274619221687317","","",""
"6096","","","","0.944240152835846","0.944240152835846","0.944240152835846"
"6097","0.9283619523048401","0.9283619523048401","0.9283619523048401","","",""
"6106","","","","0.9329628348350525","0.9329628348350525","0.9329628348350525"
"6107","0.8931444883346558","0.8931444883346558","0.8931444883346558","","",""
"6116","","","","0.9280053377151489","0.9280053377151489","0.9280053377151489"
"6117","0.9247955083847046","0.9247955083847046","0.9247955083847046","","",""
"6126","","","","0.9398649334907532","0.9398649334907532","0.9398649334907532"
"6127","0.9095593094825745","0.9095593094825745","0.9095593094825745","","",""
"6136","","","","0.9332632422447205","0.9332632422447205","0.9332632422447205"
"6137","0.929601788520813","0.929601788520813","0.929601788520813","","",""
"6145","","","","0.9409748315811157","0.9409748315811157","0.9409748315811157"
"6146","0.9045233726501465","0.9045233726501465","0.9045233726501465","","",""
"6155","","","","0.9237110018730164","0.9237110018730164","0.9237110018730164"
"6156","0.9236444234848022","0.9236444234848022","0.9236444234848022","","",""
"6165","","","","0.9456720352172852","0.9456720352172852","0.9456720352172852"
"6166","0.9177972674369812","0.9177972674369812","0.9177972674369812","","",""
"6175","","","","0.918660044670105","0.918660044670105","0.918660044670105"
"6176","0.8987895250320435","0.8987895250320435","0.8987895250320435","","",""
"6185","","","","0.9121497273445129","0.9121497273445129","0.9121497273445129"
"6186","0.9143717288970947","0.9143717288970947","0.9143717288970947","","",""
"6195","","","","0.9497504830360413","0.9497504830360413","0.9497504830360413"
"6196","0.8988048434257507","0.8988048434257507","0.8988048434257507","","",""
"6205","","","","0.9361879229545593","0.9361879229545593","0.9361879229545593"
"6206","0.8443469405174255","0.8443469405174255","0.8443469405174255","","",""
"6215","","","","0.9295657277107239","0.9295657277107239","0.9295657277107239"
"6216","0.9265128374099731","0.9265128374099731","0.9265128374099731","","",""
"6225","","","","0.9063516855239868","0.9063516855239868","0.9063516855239868"
"6226","0.9015753865242004","0.9015753865242004","0.9015753865242004","","",""
"6235","","","","0.9307188987731934","0.9307188987731934","0.9307188987731934"
"6236","0.9276149868965149","0.9276149868965149","0.9276149868965149","","",""
"6244","","","","0.9351527690887451","0.9351527690887451","0.9351527690887451"
"6245","0.773991584777832","0.773991584777832","0.773991584777832","","",""
"6254","","","","0.9453184604644775","0.9453184604644775","0.9453184604644775"
"6255","0.9275598526000977","0.9275598526000977","0.9275598526000977","","",""
"6264","","","","0.9390063881874084","0.9390063881874084","0.9390063881874084"
